0.0	0.5
0.01	0.560773826634
0.02	0.525273905748
0.03	0.537950309889
0.04	0.526547891095
0.05	0.527187432361
0.06	0.521806595647
0.07	0.51943611384
0.08	0.515560522186
0.09	0.512437512033
0.1	0.508938249389
0.11	0.505627144966
0.12	0.502222004247
0.13	0.498863925816
0.14	0.495482367719
0.15	0.492112604837
0.16	0.488737005613
0.17	0.4853643906
0.18	0.481990354913
0.19	0.478617106047
0.2	0.475243545492
0.21	0.471870227641
0.22	0.468496880488
0.23	0.465123645198
0.24	0.461750456366
0.25	0.458377351863
0.26	0.455004317927
0.27	0.451631366611
0.28	0.44825849706
0.29	0.444885714872
0.3	0.441513022421
0.31	0.43814042369
0.32	0.434767921859
0.33	0.431395520509
0.34	0.42802322302
0.35	0.424651032874
0.36	0.4212789535
0.37	0.417906988353
0.38	0.414535140877
0.39	0.41116341452
0.4	0.407791812728
0.41	0.404420338947
0.42	0.401048996624
0.43	0.397677789206
0.44	0.394306720138
0.45	0.390935792866
0.46	0.387565010837
0.47	0.384194377496
0.48	0.380823896288
0.49	0.377453570661
0.5	0.374083404057
0.51	0.370713399924
0.52	0.367343561706
0.53	0.363973892848
0.54	0.360604396795
0.55	0.357235076992
0.56	0.353865936883
0.57	0.350496979912
0.58	0.347128209524
0.59	0.343759629162
0.6	0.340391242271
0.61	0.337023052295
0.62	0.333655062676
0.63	0.330287276858
0.64	0.326919698285
0.65	0.323552330399
0.66	0.320185176643
0.67	0.31681824046
0.68	0.313451525293
0.69	0.310085034583
0.7	0.306718771772
0.71	0.303352740304
0.72	0.299986943618
0.73	0.296621385157
0.74	0.293256068362
0.75	0.289890996674
0.76	0.286526173533
0.77	0.283161602381
0.78	0.279797286658
0.79	0.276433229805
0.8	0.27306943526
0.81	0.269705906464
0.82	0.266342646856
0.83	0.262979659876
0.84	0.259616948963
0.85	0.256254517556
0.86	0.252892369092
0.87	0.249530507011
0.88	0.246168934751
0.89	0.242807655749
0.9	0.239446673443
0.91	0.236085991271
0.92	0.232725612669
0.93	0.229365541074
0.94	0.226005779924
0.95	0.222646332653
0.96	0.219287202699
0.97	0.215928393497
0.98	0.212569908483
0.99	0.209211751091
1.0	0.205853924757
1.01	0.202496432915
1.02	0.199139279001
1.03	0.195782466447
1.04	0.192425998687
1.05	0.189069879156
1.06	0.185714111287
1.07	0.182358698511
1.08	0.179003644263
1.09	0.175648951974
1.1	0.172294625076
1.11	0.168940667001
1.12	0.16558708118
1.13	0.162233871044
1.14	0.158881040025
1.15	0.155528591552
1.16	0.152176529056
1.17	0.148824855966
1.18	0.145473575712
1.19	0.142122691723
1.2	0.138772207428
1.21	0.135422126255
1.22	0.132072451632
1.23	0.128723186987
1.24	0.125374335747
1.25	0.12202590134
1.26	0.118677887191
1.27	0.115330296729
1.28	0.111983133377
1.29	0.108636400563
1.3	0.105290101711
1.31	0.101944240246
1.32	0.0985988195925
1.33	0.0952538431751
1.34	0.0919093144172
1.35	0.0885652367423
1.36	0.0852216135733
1.37	0.081878448333
1.38	0.0785357444435
1.39	0.0751935053266
1.4	0.0718517344038
1.41	0.0685104350962
1.42	0.0651696108245
1.43	0.0618292650087
1.44	0.058489401069
1.45	0.0551500224245
1.46	0.0518111324945
1.47	0.0484727346974
1.48	0.0451348324516
1.49	0.0417974291747
1.5	0.0384605282842
1.51	0.0351241331969
1.52	0.0317882473295
1.53	0.0284528740979
1.54	0.0251180169178
1.55	0.0217836792044
1.56	0.0184498643725
1.57	0.0151165758364
1.58	0.01178381701
1.59	0.00845159130678
1.6	0.00511990213963
1.61	0.00178875292113
1.62	-0.00154185293666
1.63	-0.00487191202211
1.64	-0.00820142092407
1.65	-0.0115303762318
1.66	-0.0148587745352
1.67	-0.0181866124245
1.68	-0.0215138864902
1.69	-0.0248405933238
1.7	-0.0281667295168
1.71	-0.0314922916614
1.72	-0.0348172763503
1.73	-0.0381416801765
1.74	-0.0414654997337
1.75	-0.0447887316161
1.76	-0.0481113724181
1.77	-0.051433418735
1.78	-0.0547548671623
1.79	-0.0580757142962
1.8	-0.0613959567333
1.81	-0.0647155910707
1.82	-0.0680346139061
1.83	-0.0713530218376
1.84	-0.0746708114639
1.85	-0.0779879793842
1.86	-0.0813045221983
1.87	-0.0846204365064
1.88	-0.0879357189093
1.89	-0.0912503660084
1.9	-0.0945643744054
1.91	-0.0978777407028
1.92	-0.101190461503
1.93	-0.104502533411
1.94	-0.107813953029
1.95	-0.111124716963
1.96	-0.114434821817
1.97	-0.117744264198
1.98	-0.121053040711
1.99	-0.124361147963
2.0	-0.127668582562
2.01	-0.130975341116
2.02	-0.134281420233
2.03	-0.137586816522
2.04	-0.140891526593
2.05	-0.144195547056
2.06	-0.147498874522
2.07	-0.150801505603
2.08	-0.15410343691
2.09	-0.157404665056
2.1	-0.160705186654
2.11	-0.164004998318
2.12	-0.167304096662
2.13	-0.170602478302
2.14	-0.173900139853
2.15	-0.177197077931
2.16	-0.180493289152
2.17	-0.183788770136
2.18	-0.187083517498
2.19	-0.190377527859
2.2	-0.193670797836
2.21	-0.196963324052
2.22	-0.200255103124
2.23	-0.203546131676
2.24	-0.206836406329
2.25	-0.210125923705
2.26	-0.213414680426
2.27	-0.216702673118
2.28	-0.219989898405
2.29	-0.22327635291
2.3	-0.226562033261
2.31	-0.229846936083
2.32	-0.233131058003
2.33	-0.236414395649
2.34	-0.239696945649
2.35	-0.242978704633
2.36	-0.246259669229
2.37	-0.249539836068
2.38	-0.252819201782
2.39	-0.256097763001
2.4	-0.259375516358
2.41	-0.262652458487
